"subj_code","word","key","rt"
1179,"outlandish",3,3555
1179,"bruise",3,1367
1179,"trolley",4,3716
1179,"lovebird",2,1450
1179,"underside",2,1835
1179,"gator",2,1613
1179,"slippery",5,1468
1179,"doubtless",1,217675
1179,"nor",2,1181
1179,"effectual",4,2459
1179,"allege",3,11871
1179,"shed",2,1915
1179,"spin",3,1131
1179,"infallible",3,1475
1179,"brook",3,2232
1179,"rhapsody",3,936
1179,"ether",4,1931
1179,"gamma",3,1900
1180,"contradiction",4,5941
1180,"aisle",4,3259
1180,"vinegary",6,4561
1180,"nude",7,2212
1180,"oxygen",3,15422
1180,"somber",2,4189
1180,"mover",5,2237
1180,"stanch",4,3550
1180,"primer",2,4260
1180,"amateurish",3,7301
1180,"horseback",6,3076
1180,"buffet",6,1890
1180,"impotence",5,33370
1180,"fellowship",6,3642
1180,"summarize",2,2938
1180,"abstractive",6,3233
1180,"palette",1,2606
1180,"grape",3,2845
1180,"unthinking",3,4690
1181,"admittance",5,4043
1181,"chariot",3,4600
1181,"indecipherable",7,3577
1181,"switchblade",7,5242
1181,"wrench",7,3436
1181,"wavelength",6,4716
1181,"interdepartmental",5,6689
1181,"finesse",6,2887
1181,"trim",5,3810
1181,"grumpy",7,2103
1181,"immortal",4,5310
1181,"credibility",5,4774
1181,"merengue",7,2594
1181,"assemble",6,2953
1181,"dove",1,3742
1181,"remain",4,4468
1181,"comfy",6,2435
1181,"carp",3,2368
1181,"scream",6,2038
1181,"undo",7,3092
1182,"manipulate",6,2053
1182,"endorsement",7,1802
1182,"midst",5,833
1182,"hippie",3,785
1182,"chipmunk",4,606
1182,"export",5,743
1182,"undertook",3,992
1182,"sue",4,888
1182,"commemorative",6,1798
1182,"poach",3,712
1182,"revile",3,753
1182,"political",5,990
1182,"flashing",7,734
1182,"depressurize",6,1222
1182,"fuck",3,1910
1182,"dropout",4,941
1182,"bread",7,701
1182,"soft",4,799
1182,"disgrace",5,998
1183,"farmland",1,5222
1183,"nuke",5,3845
1183,"implausible",2,2838
1183,"eligible",1,2251
1183,"scruff",6,2571
1183,"pong",7,2683
1183,"whiffy",6,2687
1183,"shotgun",4,2702
1183,"producer",2,2985
1183,"gazette",4,8882
1183,"egg",5,3715
1183,"hallmark",4,2378
1183,"agile",5,2806
1183,"goddess",5,1859
1183,"stadium",4,4339
1183,"sociopath",4,5533
1183,"recharge",3,4383
1183,"pleasant",4,5401
1183,"contempt",5,2196
1183,"tumbler",6,3606
1183,"rut",5,3557
1183,"immeasurable",4,2986
1183,"boycott",3,3971
1183,"encourage",2,4046
1183,"vacant",3,5550
1183,"curiosity",3,6397
1183,"gleam",6,1950
1183,"billiard",3,3855
1183,"contingence",2,2300
1183,"apolitical",1,2351
1184,"early",1,1542
1184,"eugenic",1,1794
1184,"parakeet",3,4060
1184,"ingrate",1,3150
1184,"photogenic",2,2933
1184,"possession",3,2286
1184,"promiscuity",2,3452
1184,"modeling",1,2119
1184,"natural",3,3284
1184,"achy",5,1749
1184,"platform",2,1962
1184,"gummy",7,1806
1184,"most",2,3620
1184,"individual",1,2059
1184,"nightgown",1,3801
1184,"bring",1,1890
1184,"hemp",2,3520
1184,"inviting",3,1953
1184,"tempest",4,1516
1184,"dome",5,2391
1184,"hue",1,3656
1184,"stirring",5,2139
1184,"devastating",2,2765
1184,"ran",1,2658
1184,"cone",2,2192
1184,"injection",5,2199
1184,"pardon",2,4675
1184,"possum",1,2036
1184,"decidable",1,881
1184,"severity",1,4465
1185,"primitive",6,4388
1185,"standardize",3,4814
1185,"recreation",4,2060
1185,"architecture",5,6735
1185,"managerial",4,2595
1185,"digression",2,6420
1185,"knuckle",6,5903
1185,"teardrop",3,2620
1185,"issuance",3,15822
1185,"lunar",5,4570
1185,"righteousness",4,2033
1185,"menu",1,5477
1185,"modification",3,5293
1185,"silken",5,7488
1185,"checker",2,10592
1185,"rueful",4,3459
1185,"shall",1,2973
1185,"lead",2,9465
1185,"counselor",5,2745
1185,"tranquillity",4,1660
1185,"drum",5,2777
1185,"railway",6,6274
1185,"acrid",5,12240
1185,"inspiration",4,1875
1185,"thermometer",5,4376
1185,"loving",4,2823
1185,"pouty",6,26466
1186,"teens",4,1524
1186,"ladybug",1,2414
1186,"elitism",3,2705
1186,"mummy",1,1973
1186,"manifestation",1,2286
1186,"hooked",2,2015
1186,"redbrick",1,1205
1186,"irritation",3,2506
1186,"floodlight",1,2669
1186,"imperial",1,2510
1186,"carriage",1,1273
1186,"racist",1,733
1186,"corset",1,969
1186,"teem",6,3152
1186,"my",1,763
1186,"Tuesday",1,566
1186,"dismember",1,727
1186,"arf",7,2798
1186,"loathing",1,626
1186,"ungenerous",1,2471
1186,"niche",1,1331
1186,"psychologist",1,877
1186,"glaucoma",1,1135
1186,"fire",1,1194
1186,"runner",1,1813
1186,"shrunken",1,2933
1186,"wretched",1,746
1186,"membership",1,1270
1186,"hill",1,1470
1186,"weak",1,1523
1187,"slowly",5,5086
1187,"piece",6,4847
1187,"surely",1,1538
1187,"rag",5,3131
1187,"cutie",1,3048
1187,"couch",4,2073
1187,"uptight",7,1966
1187,"battleship",4,3426
1187,"mist",7,3357
1187,"woe",6,2110
1187,"shift",6,4047
1187,"lawn",6,2566
1187,"foresight",6,3052
1187,"cleavers",6,4219
1187,"cosmos",7,2550
1187,"pickled",7,3314
1187,"inartistic",2,2512
1187,"heat",2,2612
1187,"thankful",6,2680
1187,"boil",2,3353
1188,"etch",6,2970
1188,"mama",4,6418
1188,"reliant",1,4831
1188,"pizazz",6,10218
1188,"gist",1,3505
1188,"sheath",2,4615
1188,"skittle",6,5743
1188,"roach",1,4463
1188,"gutsy",4,3064
1189,"however",2,10538
1189,"sever",3,6220
1189,"bead",6,3561
1189,"whipped",6,3921
1189,"scabbard",5,4145
1189,"almighty",7,3672
1189,"risky",7,2643
1189,"jackass",5,5305
1189,"sub",2,5629
1189,"fancy",5,2784
1189,"haggard",3,7132
1189,"flashy",7,5284
1189,"timeless",7,2565
1189,"brazen",3,3510
1189,"Frisbee",2,3948
1189,"intuitional",6,3677
1189,"go",5,4323
1189,"recap",1,2995
1190,"supposed",1,3126
1190,"journal",1,1961
1190,"insinuation",1,1764
1190,"traditional",1,783
1190,"enigma",4,1433
1190,"prompt",4,3665
1190,"achieve",1,1532
1190,"heath",1,1446
1190,"geese",4,3452
1190,"nauseating",1,839
1191,"sickle",5,4081
1191,"timing",1,2953
1191,"denationalize",1,2946
1191,"crook",7,4633
1191,"rambler",7,2605
1191,"seedling",1,3277
1191,"repent",2,2725
1191,"hopeful",5,3037
1191,"winger",1,2425
1192,"tutor",2,8909
1192,"irrational",2,3594
1192,"crinkle",5,4252
1192,"airport",3,2684
1192,"contradict",2,5720
1192,"goose",5,2535
1192,"recover",2,2394
1192,"caribou",4,4234
1192,"impact",4,2736
1192,"purposely",2,1800
1193,"less",1,3399
1193,"unstable",1,5132
1193,"unavailing",1,3289
1193,"burner",1,2899
1193,"strengthen",2,3941
1193,"hydrate",1,6860
1193,"therapy",2,2704
1193,"hellish",2,2314
1193,"incriminate",3,2260
1193,"joyful",3,2447
1194,"plastics",5,2586
1194,"pregnancy",4,2736
1194,"slag",5,1581
1194,"conflicting",5,1849
1194,"unconventionality",4,2870
1194,"hygiene",5,8636
1194,"dad",6,1915
1194,"canker",5,1604
1194,"transpire",4,1878
1194,"locker",5,1274
1195,"inalterable",4,5324
1195,"topple",6,1401
1195,"yield",5,2742
1195,"cowl",3,2684
1195,"browse",2,8717
1195,"inglorious",3,2711
1195,"mockery",5,1285
1195,"grandstand",5,2053
1195,"dispute",4,1705
1195,"soviet",2,1820
1195,"pigtail",5,2442
1195,"dryer",5,1222
1195,"incinerator",6,1280
1195,"dab",6,1893
1195,"rain",5,1269
1195,"stolen",4,2105
1195,"scrunch",6,1381
1195,"mixed",5,1246
1195,"roman",2,1388
1195,"deprivation",4,2028
1195,"obliquely",3,1726
1195,"station",3,1603
1195,"cordiality",2,1755
1195,"holy",5,1121
1195,"sanctify",5,1192
1195,"wrap",6,1590
1195,"abominate",5,1084
1195,"lad",5,1754
1195,"overwork",6,1397
1195,"tropic",5,1836
1196,"dispatch",2,5304
1196,"facing",1,5428
1196,"case",3,5719
1196,"misty",5,3931
1196,"television",3,35499
1196,"inflate",5,5677
1196,"surpass",5,4235
1196,"tuner",3,5950
1196,"profit",3,3939
1196,"portfolio",4,3410
1196,"regency",6,4953
1196,"vandalism",5,3620
1196,"pride",4,2224
1196,"cholesterol",1,2496
1196,"sum",4,4913
1196,"inefficiency",1,3196
1196,"exterior",3,2709
1196,"perchance",1,3486
1196,"commonality",1,2596
1196,"shuffling",6,3910
1196,"butterfly",5,4211
1196,"hundred",1,3658
1196,"translation",2,2144
1196,"format",1,2220
1196,"mobster",5,4238
1196,"worked",1,3310
1196,"prosper",2,5351
1196,"helping",1,2353
1196,"suspicion",3,4120
1196,"shopping",1,3478
1197,"mistress",6,3360
1197,"beacon",4,5102
1197,"anarchy",5,3205
1197,"leach",3,3257
1197,"counsel",3,3141
1197,"inspector",5,2430
1197,"inception",6,2424
1197,"ceramics",4,2892
1197,"unconscious",5,7318
1197,"skiff",5,3226
1197,"fabric",4,4735
1197,"appraise",5,4109
1197,"brainy",6,2180
1197,"touched",6,2815
1197,"sort",4,2632
1197,"sand",6,2994
1197,"live",5,2246
1197,"delinquency",3,2966
1197,"fruition",4,3531
1198,"recreational",1,3971
1198,"electronic",5,5987
1198,"unreal",7,1660
1198,"poacher",7,1667
1198,"militant",7,1947
1198,"arctic",7,1341
1198,"event",7,2780
1198,"impassable",4,2604
1198,"tearful",4,2755
1199,"oyster",3,2729
1199,"absence",3,2484
1199,"dubious",3,3024
1199,"sandwich",4,2494
1199,"complimentary",1,2057
1199,"daffodil",3,2207
1199,"brewery",4,1805
1199,"hanker",3,2457
1199,"titanium",1,1285
1199,"attest",2,3178
1199,"deserving",2,1407
1199,"animation",5,2981
1199,"groundwork",7,1093
1199,"underbelly",7,1063
1199,"exterminate",3,1041
1199,"herald",1,997
1199,"remissive",3,1462
1199,"worrisome",1,1353
1199,"rosebud",7,1166
1200,"whimsy",1,3979
1200,"inadmissible",1,3854
1200,"pea",4,6188
1200,"overflow",6,5350
1200,"shaman",1,8907
1200,"entrust",1,7004
1200,"aggressive",1,7470
1200,"throttle",1,5082
1200,"bench",7,6366
1200,"talon",1,8288
1200,"restful",4,4140
1200,"interfere",1,2716
1200,"code",5,4879
1200,"delicatessen",1,3493
1200,"consultation",4,6891
1200,"wobble",7,3032
1200,"firearm",4,5071
1200,"thorny",7,2966
1200,"spud",7,5301
1201,"traipse",5,5100
1201,"match",3,4270
1201,"prowess",1,8162
1201,"admiration",5,2349
1201,"spiffy",7,2183
1201,"satanic",5,3684
1201,"dung",6,1630
1201,"balmy",2,3044
1201,"comes",6,2203
1201,"irritant",6,2400
1201,"crappy",6,1302
1201,"wench",5,1194
1201,"relate",5,2163
1201,"thatch",1,2442
1201,"period",5,1353
1201,"vandal",5,1695
1201,"depend",2,1483
1202,"reprehensible",3,1782
1202,"study",6,1684
1202,"accustom",5,1520
1202,"soapbox",6,1331
1202,"haywire",4,2054
1202,"fertility",7,1506
1202,"insecurity",7,1524
1202,"roadway",7,1559
1202,"mademoiselle",1,2179
1202,"cauliflower",6,1272
1203,"hairbrush",4,5940
1203,"frequent",5,1886
1203,"pendant",4,5763
1203,"malt",1,2017
1203,"discerning",5,2564
1203,"treachery",5,1902
1203,"kind",4,3232
1203,"callus",5,2964
1203,"girlfriend",7,2098
1203,"terribly",2,1895
1203,"narcissistic",2,3270
1203,"spawn",2,2520
1203,"demanding",3,1828
1203,"lateral",1,2815
1203,"hostess",5,2559
1203,"femur",2,1767
1203,"umbilical",3,8371
1203,"blurb",3,1864
1203,"insect",7,1020
1204,"checkpoint",3,4158
1204,"resume",2,5049
1204,"deliver",2,4487
1204,"moot",6,3870
1204,"fingertip",4,2498
1204,"tour",4,6934
1204,"fudge",3,5985
1204,"purl",5,7369
1204,"underwire",1,7816
1204,"tassel",5,4531
1204,"industrial",2,7749
1204,"shredding",5,3939
1204,"brain",2,4045
1204,"miff",6,3852
1204,"overpower",2,3897
1204,"queen",2,3542
1204,"discriminative",2,4006
1204,"appal",5,6136
1205,"snout",5,4338
1205,"burdensome",4,2119
1205,"leaf",7,2623
1205,"intellectual",4,4981
1205,"modification",4,3987
1205,"syllabic",3,2302
1205,"daybreak",5,2285
1205,"shall",3,3388
1205,"silken",6,2585
1205,"grout",6,2772
1205,"belligerent",5,1670
1205,"curriculum",2,1981
1205,"power",7,2481
1205,"clock",4,1942
1205,"typical",6,2811
1205,"wok",3,2720
1205,"mitt",2,969
1205,"addition",3,1546
1205,"freedom",4,1631
1205,"solidify",4,2794
1205,"subversive",5,4198
1205,"fiendish",6,1713
1205,"grotto",6,2861
1205,"patch",6,4755
1205,"defrost",5,3119
1205,"twitchy",7,1934
1205,"curative",3,2675
1205,"humorous",5,1485
1205,"belittle",5,3415
1206,"dinghy",4,2931
1206,"rear",6,2857
1206,"heliport",6,3745
1206,"cluck",4,5856
1206,"conscionable",2,3099
1206,"burn",5,7963
1206,"bomber",6,4019
1206,"traitorous",3,6259
1206,"roofer",6,2584
1207,"recite",1,3368
1207,"microphone",4,4118
1207,"subliminal",1,3175
1207,"eggshell",6,5588
1207,"ethical",4,2078
1207,"chip",7,2415
1207,"lighten",5,2624
1207,"investigate",5,2592
1207,"tin",7,2609
1207,"prevention",4,1951
1207,"graduation",4,4726
1207,"mime",4,2389
1207,"obey",4,1726
1207,"fecal",4,3700
1207,"sorted",2,2147
1207,"starter",5,2700
1207,"abdomen",1,2184
1207,"email",2,2244
1207,"point",4,1115
1207,"suck",7,2390
1207,"earn",3,9857
1207,"shuffle",7,2756
1207,"aviator",4,1451
1207,"icing",3,2798
1207,"berry",4,3114
1207,"macadamia",4,1032
1207,"patio",4,1990
1207,"running",4,2824
1207,"psychopath",4,1557
1207,"determinative",4,1682
1208,"congruent",7,4511
1208,"rude",5,9437
1208,"bodice",7,4830
1208,"violate",7,3006
1208,"invincible",4,3371
1208,"yam",4,1870
1208,"weather",1,2023
1208,"barracuda",1,4077
1208,"trial",4,3511
1209,"frank",3,3076
1209,"subdued",1,1833
1209,"interfere",5,1218
1209,"delicatessen",4,1375
1209,"spud",5,1933
1209,"available",2,1378
1209,"disappoint",3,931
1209,"heroism",5,2578
1209,"crumple",7,1163
1209,"bore",3,1426
1210,"blah",6,7929
1210,"veneer",1,4301
1210,"mutuality",1,10948
1210,"supper",1,8282
1210,"Popsicle",4,12891
1210,"tee",6,4620
1210,"infancy",4,7019
1210,"fussy",5,3755
1210,"arena",4,4891
1210,"martial",1,3693
1210,"deride",3,5956
1210,"concise",5,2922
1210,"fife",3,1579
1210,"mobile",1,2585
1210,"pilgrim",1,2795
1210,"prophet",1,2356
1210,"bony",3,4417
1210,"religious",1,2595
1210,"busybody",5,5562
1210,"stone",2,3670
1211,"checklist",6,2180
1211,"metaphysical",2,3140
1211,"deficiency",6,1482
1211,"amber",6,1217
1211,"walker",4,715
1211,"glut",5,2583
1211,"muted",4,2302
1211,"arrange",5,1591
1211,"cumbersome",3,746
1211,"tooth",5,920
1211,"celebration",2,1099
1211,"selfless",4,1426
1211,"animal",4,624
1211,"duel",4,884
1211,"fray",4,957
1211,"twitch",3,644
1212,"prize",3,3191
1212,"armrest",5,3909
1212,"reverent",5,5301
1212,"reddish",5,1547
1212,"abbey",1,2553
1212,"hardy",4,1759
1212,"teeth",4,1961
1212,"unrivaled",5,3529
1212,"baptism",3,3463
1212,"commodity",7,2851
1212,"homely",2,3510
1212,"blackberry",3,1677
1212,"banjo",5,2053
1212,"quota",5,1986
1212,"unfailing",3,3955
1212,"inexplicable",5,2944
1212,"carcass",4,2345
1212,"dishonorable",3,4609
1212,"arched",2,2722
1212,"flee",6,2009
1213,"puck",5,3066
1213,"corral",1,1541
1213,"dunce",2,4612
1213,"singular",2,1550
1213,"bosom",5,3775
1213,"calf",6,2524
1213,"degrease",1,2834
1213,"justifiable",2,15738
1213,"grout",5,2063
1213,"addition",7,4036
1213,"sender",7,13841
1213,"brand",6,18662
1213,"illegitimacy",3,2080
1213,"reasonless",2,2716
1213,"constitute",4,3765
1213,"tile",7,2384
1213,"Gypsy",7,1332
1213,"introduction",6,1492
1213,"hobo",7,1864
1213,"escargot",7,22304
1213,"wheeze",7,924
1213,"uninspired",5,22369
1213,"telling",6,1723
1213,"profound",5,1643
1213,"latter",7,1379
1213,"displayed",7,2659
1213,"mast",5,3405
1213,"casing",4,4673
1213,"saucepan",7,2061
1213,"game",7,2828
1214,"switchboard",6,2902
1214,"gladiator",4,6009
1214,"calamity",4,4749
1214,"disruptive",7,5097
1214,"cracker",6,1371
1214,"spoonful",6,1539
1214,"rate",5,4098
1214,"highness",7,1964
1214,"eyebrow",7,2584
1214,"conjecture",5,3703
1214,"crimp",4,2851
1214,"animate",4,4642
1214,"ahead",6,4033
1214,"better",2,3986
1214,"mismanage",7,2504
1214,"tubular",3,4304
1214,"commendable",7,2645
1214,"disjunction",7,2735
1214,"gutsy",6,2280
1214,"touchdown",7,2306
1214,"cuckoo",2,3114
1214,"shanty",2,4513
1214,"drank",6,1292
1214,"impotent",6,2346
1214,"fool",5,2786
1214,"marvel",4,3655
1214,"exemplary",5,3694
1214,"refresh",7,3374
1214,"professional",5,4445
1215,"spore",5,3787
1215,"equal",4,2656
1215,"rummage",4,3125
1215,"vaporize",6,2429
1215,"conjoin",1,2519
1215,"wrestling",2,1835
1215,"daydream",2,1648
1215,"pathetic",1,1788
1215,"crackle",7,1486
1216,"assured",6,10232
1216,"lording",6,12052
1216,"eaten",3,16063
1216,"buffalo",4,6127
1216,"beanstalk",2,15037
1216,"development",4,10334
1216,"rivet",5,8652
1216,"old",7,5402
1216,"totter",7,3894
1216,"injunction",4,7446
1216,"untruthful",3,26378
1216,"logistic",6,11250
1216,"cavalry",3,6600
1216,"gratification",5,6406
1216,"discovery",7,4176
1216,"corny",5,5870
1216,"nasal",5,5445
1216,"bully",1,5643
1216,"misbehavior",4,42907
1216,"wince",7,2911
1216,"unhealthy",3,4248
1216,"gadget",5,3872
1216,"wry",1,3590
1216,"infinitive",4,4303
1216,"sorrow",7,3348
1216,"barn",4,30925
1216,"equity",6,6637
1216,"dumb",7,3154
1216,"surgical",4,3275
1217,"house",2,2232
1217,"offspring",2,2078
1217,"demise",2,2665
1217,"dreamt",5,34661
1217,"existentialism",2,3279
1217,"miscalculate",2,2646
1217,"popularize",6,1639
1217,"masterly",2,3866
1217,"territoriality",2,1938
1218,"skyline",6,12747
1218,"statistic",6,17071
1218,"although",1,2320
1218,"grandeur",6,8267
1218,"painting",1,3043
1218,"excitement",5,8798
1218,"reference",1,3259
1218,"feeble",3,7092
1218,"unsteady",1,4260
1218,"crump",6,5640
1218,"STD",1,3677
1218,"extinction",2,5164
1218,"older",1,5343
1218,"tortilla",5,8399
1218,"chap",3,3955
1218,"dust",3,6976
1218,"cushion",6,6775
1218,"frightened",3,3242
1218,"computer",3,3567
1218,"intestinal",1,3087
1220,"sprinkler",5,2800
1220,"haphazard",6,2122
1220,"variety",4,1976
1220,"itself",2,2501
1220,"pacify",6,1942
1220,"imperious",3,3563
1220,"consul",3,2130
1220,"novel",3,1521
1220,"etiquette",6,1606
1220,"persistence",6,2272
1220,"fern",5,1368
1220,"forget",3,1578
1220,"netting",6,2191
1220,"jollify",7,1515
1220,"lumpy",7,1310
1220,"oppression",6,1424
1220,"begun",5,2176
1220,"dilemma",5,1312
1220,"length",5,1334
1220,"people",3,1659
1220,"tipsy",7,2151
1220,"whether",4,2061
1220,"unpalatable",5,1609
1220,"involved",5,1214
1220,"salute",5,1460
1220,"tapping",7,1819
1220,"continue",5,1527
1220,"arachnid",2,1586
1220,"chloroform",2,1707
1221,"concourse",2,3142
1221,"seventh",5,5535
1221,"respectful",2,1394
1221,"appraise",3,1506
1221,"dynamism",1,1777
1221,"fabric",1,3914
1221,"cosmopolitan",6,2582
1221,"delinquency",2,2957
1221,"monastery",2,2552
1221,"nickel",3,2472
1221,"name",2,2109
1221,"penniless",5,36235
1221,"bodice",1,1853
1221,"cheater",2,2120
1221,"poppy",7,3126
1221,"moat",3,2092
1221,"trial",5,1138
1221,"operate",2,3836
1221,"snip",7,1535
1222,"aqua",4,1746
1222,"fag",3,2342
1222,"chessboard",3,1951
1222,"abash",1,2213
1222,"bisque",1,1509
1222,"organism",1,1738
1222,"enviable",2,1865
1222,"godmother",2,2182
1222,"disaccustom",1,4224
1222,"mosque",2,2591
1222,"repeater",3,1455
1222,"shadow",4,2033
1222,"inning",2,1586
1222,"becoming",5,2076
1222,"asylum",1,1792
1222,"stormy",4,1300
1222,"pierced",1,1245
1222,"matron",2,2115
1222,"louse",1,1753
1222,"monogram",1,1729
1222,"exceptional",3,1696
1222,"popular",1,1732
1222,"shrug",5,1684
1222,"prong",4,2485
1222,"replay",2,2082
1222,"turf",2,1854
1222,"crew",1,3244
1222,"rise",4,1958
1222,"grease",4,1307
1223,"earthling",4,4259
1223,"factional",1,4012
1223,"globe",1,2534
1223,"sync",4,3083
1223,"free",4,4045
1223,"publish",4,1981
1223,"unexpected",5,2926
1223,"debacle",4,4193
1223,"web",1,3830
1223,"old",7,1993
1223,"moisturizer",4,4007
1223,"leaves",4,2556
1223,"creature",5,3035
1223,"acquaint",1,4059
1223,"picture",1,3637
1223,"almost",1,2848
1223,"vigilant",1,3703
1223,"twelve",1,2771
1223,"parfait",1,2075
1223,"underage",7,1461
1223,"mouse",1,2370
1223,"delude",1,725
1223,"urn",1,1453
1223,"intern",1,2372
1223,"screw",7,1391
1223,"hex",1,1748
1223,"awakening",1,1066
1223,"sublimity",1,731
1223,"traveller",1,1272
1224,"occupancy",4,2644
1224,"cholera",4,2732
1224,"explicable",3,2747
1224,"dastardly",7,2703
1224,"gallon",3,4408
1224,"detect",4,2199
1224,"impetus",6,2310
1224,"consecrate",5,5614
1224,"critter",5,5626
1224,"barefoot",5,3151
1224,"audacious",5,2760
1224,"sputter",7,1929
1224,"uninhibited",5,2174
1224,"communalize",4,4968
1224,"mystique",7,2660
1224,"vault",3,8715
1224,"leopard",2,2114
1224,"synergy",7,1870
1224,"implore",5,2362
1225,"engaging",3,8543
1225,"poisonous",6,2050
1225,"obese",2,8155
1225,"hoard",6,1691
1225,"undress",7,2448
1225,"oversee",6,2149
1225,"birdie",6,2480
1225,"bratwurst",6,1633
1225,"tasteless",7,2567
1225,"milk",6,5582
1225,"denial",1,1921
1225,"hinge",5,1858
1225,"covert",4,3273
1225,"quarry",2,3833
1225,"discipline",1,6482
1225,"allege",1,1734
1225,"underscore",5,3994
1225,"childbirth",7,1626
1225,"weightless",7,1831
1225,"brook",2,2312
1225,"facilitate",1,8624
1225,"conclude",2,5750
1225,"grad",3,2747
1225,"carve",5,5407
1225,"yahoo",7,10083
1225,"gait",1,8827
1225,"panda",4,2504
1225,"inflammatory",5,5215
1225,"lock",5,2972
1225,"barrel",4,1732
1226,"caterpillar",5,6518
1226,"amusement",5,1853
1226,"genital",2,2167
1226,"dispose",5,1568
1226,"crisp",5,1632
1226,"hatred",5,2364
1226,"civil",4,2341
1226,"howl",5,1233
1226,"Tabasco",4,1397
1226,"accuse",4,1287
1226,"tenth",4,4428
1226,"stinky",6,2018
1226,"conduct",5,1412
1226,"caution",4,1509
1226,"creamy",6,1622
1226,"acidity",5,1443
1226,"phrasing",3,1404
1226,"jackass",4,1909
1226,"swash",6,2264
1226,"propagandist",4,2494
1226,"glass",1,4969
1226,"misgovern",5,2872
1226,"bookcase",2,1330
1226,"cleat",4,1785
1226,"fibrosis",3,1451
1226,"headline",2,2471
1226,"software",1,2817
1226,"judicial",2,1388
1226,"endear",6,2280
1226,"define",4,1945
1227,"scarlet",7,2174
1227,"caught",5,4581
1227,"encouragement",2,2502
1227,"artless",1,4733
1227,"bask",5,2813
1227,"sunburn",5,3259
1227,"mascot",3,2214
1227,"headgear",5,1860
1227,"cork",7,1576
1227,"professor",5,3498
1227,"rhapsodize",1,2028
1227,"arrogance",4,1953
1227,"miniature",5,1784
1227,"commute",2,1858
1227,"unsubstantiated",1,2147
1227,"pairs",4,2489
1227,"disappointment",3,3969
1227,"language",4,1972
1227,"foamy",6,1825
1227,"personify",2,2615
1229,"alert",3,5564
1229,"washboard",7,4404
1229,"ad",1,2686
1229,"slut",1,2443
1229,"maroon",1,2654
1229,"supposition",1,1870
1229,"broker",1,1339
1229,"ballet",1,1924
1229,"seedling",1,2650
1230,"discrepant",7,5316
1230,"bumper",7,1353
1230,"scholastic",4,7006
1230,"paperwork",7,2569
1230,"demolish",7,5239
1230,"sheet",7,1194
1230,"garnish",7,1425
1230,"test",4,2841
1230,"river",4,3060
1230,"exoskeleton",1,3304
1230,"unpractical",1,2645
1230,"diaper",7,2141
1230,"distinguishing",7,2551
1230,"gather",4,6267
1230,"everything",4,2532
1230,"jaunty",7,4040
1230,"decrease",7,1692
1230,"prostrate",7,1218
1230,"edging",7,1323
1231,"listed",1,2925
1231,"marked",5,2236
1231,"chortle",7,3026
1231,"private",2,1986
1231,"above",4,1836
1231,"inexpensive",2,1638
1231,"fled",5,4089
1231,"fungi",6,3675
1231,"fertility",6,1712
1231,"disquieting",4,2082
1231,"insecurity",2,1669
1231,"lifer",5,1466
1231,"convent",6,1746
1231,"forbidding",4,1247
1231,"hubby",5,1695
1231,"because",2,2338
1231,"study",4,1349
1231,"tactless",3,1471
1231,"foreground",5,1155
1231,"inscrutable",5,1380
1231,"athletics",4,1371
1231,"grimace",5,1782
1231,"symbolize",5,1397
1231,"heave",6,1415
1231,"scenario",5,1507
1231,"evolve",5,3202
1231,"pastry",5,1187
1231,"maxim",6,1324
1232,"heathen",6,4951
1232,"degree",4,2913
1232,"STD",7,2138
1232,"frightened",7,3646
1232,"gruel",7,2697
1232,"apologetics",7,3178
1232,"older",7,1559
1232,"intestinal",7,3177
1232,"piloting",7,2102
1232,"absolve",1,3286
1232,"proceed",7,2334
1232,"depersonalize",1,3944
1232,"fanfare",1,2872
1232,"symmetrical",1,1773
1232,"homeopathy",1,3311
1232,"italic",1,3551
1232,"blonde",7,4427
1233,"aggravation",6,5844
1233,"badminton",4,5042
1233,"frisk",7,2015
1233,"previous",4,4432
1233,"cushy",7,2197
1233,"expressly",6,3243
1233,"seclusion",6,3952
1233,"so",2,6063
1233,"canyon",3,3030
1233,"lemon",2,7823
1233,"slate",7,7144
1233,"width",6,4358
1233,"nestle",7,2845
1233,"vision",4,4138
1233,"inconvenient",5,5428
1233,"fender",6,2678
1233,"critique",4,5549
1233,"instantaneous",1,2865
1233,"pathos",5,3727
1233,"thick",7,3424
1233,"scuba",3,5978
1233,"hunchback",6,2916
1233,"transitory",1,3089
1233,"leap",6,2650
1233,"meaning",4,5765
1233,"jungle",6,2272
1233,"daily",1,3465
1233,"enthusiasm",4,3384
1233,"use",4,5153
1234,"accommodation",1,3448
1234,"Java",3,3454
1234,"whimper",7,3095
1234,"bluebird",5,2100
1234,"ripper",7,1698
1234,"rabid",5,1631
1234,"crematory",6,4648
1234,"decadent",6,2209
1234,"replace",2,1660
1234,"dispirit",1,1968
1234,"kappa",1,1654
1234,"stratosphere",5,6234
1234,"hereditary",1,1480
1234,"attract",1,3421
1234,"extortion",2,1346
1234,"prototype",1,1388
1234,"lunge",7,1490
1234,"season",1,1207
1234,"routine",1,1380
1234,"rapturous",1,1125
1234,"outcome",1,959
1234,"annoying",1,1269
1234,"lice",1,1287
1234,"record",7,1037
1234,"coincidental",1,1042
1234,"undaunted",1,954
1234,"indigo",1,1684
1234,"disarm",1,977
1234,"firefly",6,6440
1235,"hulk",5,10189
1235,"impulsive",4,2398
